250710098#2_0,11266.95,89428.66,11231.220000000001,89443.175,11195.49,89457.69
250710099#0_0,11127.96,89273.81,11150.005,89339.985,11167.24,89391.7
250710099#3_0,11171.81,89405.4,11178.244999999999,89424.715,11184.68,89444.03
259871042#0_0,11966.3,89344.83,12027.67,89387.2225,12125.47,89453.98
259871042#0_1,11964.49,89347.47,12025.824999999999,89389.835,12123.68,89456.63
259871043#0_0,11940.29,89344.85,11874.936666666666,89300.66333333333,11823.14,89265.13
259871043#0_1,11942.07,89342.19,11876.753333333334,89298.02666666667,11824.99,89262.52
259871045#1_0,10871.83,89316.3,10917.263333333332,89305.69,10984.73,89289.47
259871045#1_1,10872.5,89319.43,10917.983333333334,89308.80666666666,10985.5,89292.57
259871045#4_0,10998.78,89286.04,11053.369999999999,89272.70999999999,11107.96,89259.38
259871045#4_1,10999.54,89289.15,11054.135,89275.82,11108.73,89262.49
259871063#0_0,11943.34,89354.63,11899.523333333333,89383.46833333332,11827.08,89419.81
259871068#0_0,11217.94,89622.78,11203.089999999998,89559.905,11181.46,89468.35
259871069#0_0,11232.06,89635.89,11248.48,89681.3425,11259.77,89709.35
27067557#0_0,11966.0,88110.87,11964.494999999999,88021.0175,11965.92,87976.57
27067577#0_0,11839.27,88463.67,11779.679999999998,88475.598,11685.75,88494.38
27067577#3_0,11671.11,88497.31,11559.358333333335,88519.65166666666,11440.7,88543.38
27067581_0,12446.73,89750.15,12437.205,89751.915,12427.68,89753.68
27067581_1,12446.14,89747.0,12436.619999999999,89748.76999999999,12427.1,89750.54
274022921#0_0,12044.43,88815.32,12107.9975,88723.91750000001,12173.75,88629.96
274022921#2_0,12183.76,88616.07,12189.220000000001,88608.72666666667,12194.72,88601.33
274022921#4_0,12194.89,88601.09,12224.165,88561.67499999999,12253.44,88522.26
274022921#5_0,12265.17,88507.06,12325.236666666666,88432.02666666667,12380.22,88363.3
279032146#0_0,11808.2,89184.77,11843.880000000001,89127.92249999999,11879.46,89069.65
279032146#3_0,11886.94,89056.45,11901.635,89030.745,11934.94,88972.47
279365144#1_0,12095.09,90030.1,12051.250000000002,89952.4875,11992.12,89845.71
279365155#0_0,11412.19,90016.22,11449.48,90001.735,11486.77,89987.25
279365155#0_1,11413.35,90019.2,11450.64,90004.715,11487.93,89990.23
279365155#1_0,11487.03,89987.15,11525.625,89971.695,11564.22,89956.24
279365155#1_1,11488.22,89990.12,11526.814999999999,89974.66500000001,11565.41,89959.21
279365155#2_0,11564.72,89956.07,11593.39,89945.58,11622.06,89935.09
279365155#2_1,11565.82,89959.08,11594.505000000001,89948.58,11623.19,89938.08
279365155#3_0,11622.32,89934.99,11646.45,89924.88500000001,11670.58,89914.78
279365155#3_1,11623.56,89937.95,11647.689999999999,89927.84,11671.82,89917.73
279365155#4_0,11683.9,89909.55,11725.915,89894.14,11767.93,89878.73
279365155#4_1,11685.01,89912.56,11727.02,89897.15,11769.03,89881.74
279365155#5_0,11781.53,89874.46,11794.470000000001,89871.095,11807.41,89867.73
279365155#5_1,11782.33,89877.56,11795.345000000001,89874.17,11808.36,89870.78
279365157#0_0,11397.18,90034.48,11341.67,90056.23,11286.16,90077.98
279365157#0_1,11396.02,90031.5,11340.51,90053.245,11285.0,90074.99
279365157#1_0,11272.8,90083.22,11200.029999999999,90111.80666666666,11161.28,90127.02
279365157#1_1,11271.63,90080.24,11198.863333333333,90108.82666666666,11160.13,90124.04
279369086#0_0,11174.69,89464.63,11114.16,89485.55,11053.63,89506.47
279369086#1_0,11039.83,89511.33,11028.779999999999,89515.3,11017.73,89519.27
279369086#2_0,11004.18,89524.21,10956.126666666665,89542.07,10931.56,89551.2
286094870#0_0,11719.19,88831.04,11711.34,88769.51749999999,11704.11,88712.84
286094870#11_0,11659.2,88360.87,11644.419999999998,88245.094,11630.45,88135.53
286094870#15_0,11628.55,88120.59,11620.604000000001,88058.44399999999,11611.73,87988.9
286094870#3_0,11702.28,88698.54,11689.016,88594.216,11677.42,88501.87
286094870#7_0,11675.66,88487.03,11667.822,88426.40200000002,11661.13,88375.83
286094874#0_0,12024.9,88833.34,11880.64,88839.37285714285,11729.97,88845.4
286094874#0_1,12024.77,88830.14,11880.494285714287,88836.17571428571,11729.85,88842.2
286094877_0,11715.43,88847.53,11602.95,88876.07,11490.47,88904.61
286094877_1,11714.64,88844.42,11602.165,88872.965,11489.69,88901.51
286094878#0_0,11474.22,88892.96,11442.7375,88699.45625,11431.48,88550.55
286094881#0_0,11488.64,88911.09,11499.073333333334,88953.66333333333,11519.7,89038.57
286841509#0_0,11981.46,89824.23,11933.95,89732.655,11909.16,89684.87
286841509#3_0,11902.25,89671.55,11884.980000000001,89638.26,11857.11,89584.54
286847273#0_0,11553.74,89158.93,11634.14,89182.462,11726.42,89209.42
286847273#0_1,11552.84,89162.0,11633.241999999998,89185.54,11725.53,89212.5
286847288#0_0,12525.16,89750.04,12526.699999999999,89756.94,12528.81,89766.38
286847288#0_1,12522.03,89750.74,12523.573333333334,89757.63666666667,12525.68,89767.07
286847289#0_0,11472.52,88909.19,11386.945,88931.19,11301.37,88953.19
286847289#0_1,11471.72,88906.09,11386.15,88928.09,11300.58,88950.09
286847289#1_0,11285.97,88956.79,11144.569999999998,88986.68874999999,11042.34,89011.0
286847289#1_1,11285.32,88953.66,11143.849999999999,88983.575,11041.37,89007.95
286847301#0_0,10988.11,88674.43,10932.446666666669,88677.42,10883.79,88680.03
286847307#0_0,11001.32,88679.44,11001.71,88716.68000000001,11002.21,88784.34
286847307#2_0,11002.28,88799.87,11014.578571428574,88916.02285714286,11031.58,88998.61
286847309#0_0,10993.74,88665.39,10993.36,88618.40000000001,10992.92,88563.12
286847309#10_0,10989.44,88139.18,10988.735,88060.89749999999,10988.5,88011.11
286847309#2_0,10992.8,88548.51,10992.36,88495.98,10991.78,88425.48
286847309#4_0,10991.66,88410.89,10991.182,88351.948,10990.69,88288.91
286847309#8_0,10990.57,88274.41,10990.153333333334,88225.27999999998,10989.56,88153.79
286847310#0_0,11039.38,89019.89,11057.102,89072.33800000002,11082.15,89145.91
286852568_0,12385.09,88806.83,12395.515,88792.23000000003,12411.81,88777.63
286852568_1,12388.27,88807.18,12397.845,88794.05833333333,12412.87,88780.65
297757243#0_0,12117.91,89465.14,12026.976666666667,89403.53333333333,11958.07,89356.85
297757243#0_1,12119.71,89462.49,12028.779999999999,89400.89000000001,11959.88,89354.21
297757244#0_0,12149.05,89470.03,12205.46,89509.04000000001,12261.87,89548.05
297757244#0_1,12147.23,89472.66,12203.64,89511.67,12260.05,89550.68
297757244#1_0,12290.04,89566.43,12386.8475,89631.5625,12469.41,89688.6
297757244#1_1,12288.33,89569.14,12384.94,89634.13,12467.25,89690.96
297757247#0_0,12118.38,89474.64,12002.266,89520.70999999999,11925.07,89551.47
297757247#3_0,11914.66,89555.59,11888.735,89565.69,11862.81,89575.79
297757248#0_0,10874.7,88671.5,10874.216666666667,88622.72666666667,10873.66,88566.54
297757252#0_0,11395.44,90016.38,11364.463333333333,89963.29,11332.44,89908.82
297896463#0_0,11849.25,89581.22,11828.986666666666,89589.61,11818.58,89593.92
297896463#2_0,11805.26,89599.33,11794.045,89603.795,11782.83,89608.26
297896463#3_0,11769.29,89613.59,11731.26,89628.405,11693.23,89643.22
298812493#0_0,11175.88,89446.98,11169.4,89427.67499999999,11162.92,89408.37
298812493#1_0,11158.32,89394.69,11138.535,89335.78,11118.75,89276.87
302240826#4_0,10793.36,89069.24,10856.685,89054.68500000001,10924.58,89038.95
302240826#4_1,10794.08,89072.35,10857.4125,89057.7975,10925.33,89042.06
302240826#7_0,10938.73,89035.55,10982.145999999999,89022.778,11018.84,89010.5
302240826#7_1,10939.48,89038.66,10983.14,89025.812,11020.03,89013.47
303889712#0_0,11214.92,89633.18,11167.965,89652.045,11121.01,89670.91
303889712#1_0,11107.47,89676.2,11094.46,89681.14499999999,11081.45,89686.09
303889712#2_0,11068.04,89691.24,11021.963333333333,89709.11666666665,10997.48,89718.62
303889712#5_0,10969.44,89729.43,10930.339999999998,89744.54,10854.24,89773.95
304476025#0_0,12391.53,88366.83,12397.250000000002,88449.12000000001,12402.93,88530.82
304476025#12_0,12418.91,88761.69,12419.189999999999,88765.55,12419.47,88769.41
304476025#4_0,12403.94,88545.37,12407.4675,88596.17,12410.24,88636.04
304476025#7_0,12410.24,88636.04,12414.39,88695.96500000001,12418.89,88761.4
306974310#0_0,11996.09,89827.3,12020.8,89822.475,12045.51,89817.65
306974310#0_1,11996.7,89830.44,12021.42,89825.61,12046.14,89820.78
306974310#1_0,12054.95,89815.8,12103.53,89806.235,12152.11,89796.67
306974310#1_1,12055.57,89818.94,12104.165,89809.37,12152.76,89799.8
306974310#2_0,12166.65,89793.84,12203.74,89786.67499999999,12240.83,89779.51
306974310#2_1,12167.25,89796.98,12204.345000000001,89789.815,12241.44,89782.65
306974310#3_0,12241.12,89779.45,12276.145,89772.59,12311.17,89765.73
306974310#3_1,12241.73,89782.59,12276.765,89775.73,12311.8,89768.87
306974310#4_0,12325.72,89762.88,12380.963333333333,89752.13333333335,12415.03,89745.61
306974310#4_1,12326.33,89766.02,12381.546666666667,89755.28000000001,12415.59,89748.77
306997492#0_0,10928.75,89543.61,10965.236666666666,89530.48333333332,11037.39,89504.53
306997492#2_0,11051.04,89499.52,11111.135,89477.08,11171.23,89454.64
306997493#0_0,10901.38,89562.01,10860.795,89576.14249999999,10786.62,89601.97
306997494_0,11679.74,89648.44,11639.154999999999,89664.04000000001,11598.57,89679.64
306997496#0_0,11029.87,89878.43,10990.913333333336,89894.00333333334,10914.59,89924.51
306997497#0_0,11746.49,89030.39,11734.054,88943.34599999999,11721.76,88851.88
306997498#0_0,11741.67,89039.52,11619.670000000002,89043.94200000001,11527.66,89047.27
306997512#1_0,10926.98,89558.91,10941.645,89595.2475,10956.16,89631.17
306997512#10_0,10994.35,89725.87,11027.804,89808.476,11049.26,89860.92
306997512#4_0,10961.53,89644.53,10967.9675,89660.48749999999,10972.91,89672.73
306997512#7_0,10978.63,89686.96,10982.81,89697.305,10988.81,89712.17
306997513#1_0,10902.01,89544.95,10895.5075,89518.605,10885.38,89477.56
306997513#5_0,10881.93,89463.57,10868.705,89409.99250000001,10851.9,89341.89
306997514#0_0,11031.75,89868.18,11007.931428571426,89809.57428571429,10976.96,89732.91
306997514#10_0,10957.61,89685.02,10950.427500000002,89667.2325,10944.09,89651.55
306997514#13_0,10938.69,89638.2,10922.627999999999,89598.454,10909.46,89565.85
306997514#7_0,10971.43,89719.21,10965.2925,89704.02,10957.73,89685.3
306997515#0_0,11054.93,89874.59,11073.316,89921.32999999999,11098.26,89984.29
306997515#4_0,11103.62,89997.64,11126.511666666665,90054.74166666665,11149.42,90111.88
307096544#0_0,12470.34,89427.26,12465.653333333334,89366.51333333332,12456.55,89248.29
307096544#2_0,12455.46,89230.46,12452.223333333333,89167.21,12449.54,89115.89
307096544#4_0,12448.57,89101.44,12436.893999999998,88963.542,12427.99,88865.87
307097146_0,11822.37,89428.36,11838.625,89498.795,11854.88,89569.23
307097147#0_0,11812.5,89425.24,11736.715,89450.53,11633.17,89486.23
307097147#3_0,11619.6,89491.14,11537.92,89521.66500000001,11456.24,89552.19
315886536#1_0,11168.11,89824.02,11101.32,89850.19750000001,11058.05,89867.22
315886537#0_0,11270.0,89748.7,11272.5225,89755.125,11281.98,89783.84
315886538#0_0,11294.55,89840.69,11288.866666666667,89823.85000000002,11280.99,89800.53
315886539#0_0,11329.37,89888.62,11321.136666666667,89873.02333333333,11331.59,89892.83
315886539#2_0,11338.48,89905.14,11370.915,89958.47,11403.35,90011.8
315886540#0_0,11259.75,89740.1,11239.925,89683.8875,11223.28,89639.2
31794904#0_0,12390.03,88842.18,12386.545,88844.98,12383.06,88847.78
31794904#1_0,12382.83,88847.97,12344.816666666666,88878.86,12302.13,88913.8
31794904#3_0,12288.79,88924.51,12222.532000000001,88977.38200000001,12167.45,89021.41
31794905#0_0,11794.59,89286.03,11805.928333333331,89343.83,11819.21,89413.31
319713269#10_0,11727.5,89241.91,11726.8225,89234.79000000001,11726.61,89228.57
319713269#10_1,11730.64,89241.26,11729.9975,89234.6425,11729.79,89228.93
319713269#2_0,11733.4,89206.72,11746.465000000002,89194.02333333333,11761.19,89183.91
319713269#2_1,11736.21,89208.26,11748.410000000002,89196.42,11762.13,89186.97
319713269#3_0,11774.53,89181.37,11786.17,89182.80500000001,11800.42,89186.31
319713269#3_1,11774.8,89184.55,11785.564999999999,89185.8675,11798.61,89189.04
319713269#4_0,11811.58,89194.36,11818.07,89201.3325,11822.38,89206.92
319713269#4_1,11809.53,89196.82,11815.57,89203.28,11819.53,89208.37
319713269#5_0,11827.37,89220.19,11828.07,89231.43250000001,11827.41,89243.63
319713269#5_1,11824.29,89221.04,11824.92,89231.5025,11824.29,89242.92
319713269#7_0,11815.71,89266.02,11807.302499999998,89272.7525,11798.23,89278.56
319713269#7_1,11813.3,89263.91,11805.4625,89270.1875,11797.0,89275.61
319713269#8_0,11785.06,89282.3,11758.69,89274.82142857143,11735.0,89259.77
319713269#8_1,11784.53,89279.14,11759.874285714284,89272.12285714287,11737.68,89258.02
365719024#0_0,11581.26,89312.29,11662.683333333334,89281.65999999999,11722.09,89251.79
38367679#0_0,11073.01,89149.07,11063.413333333332,89121.32333333332,11056.35,89100.9
38367679#2_0,11051.6,89087.27,11040.513333333334,89055.08666666667,11029.68,89023.12
41389166#0_0,11048.61,89097.15,10993.211666666664,89110.13,10957.94,89118.39
41389166#5_0,10943.89,89121.67,10876.645,89137.32250000001,10814.21,89151.85
41389167#0_0,11517.25,89701.54,11483.63,89631.215,11449.97,89560.59
41389169#12_0,12443.5,89111.12,12401.49,89118.26333333332,12343.99,89127.76
41389169#14_0,12329.65,89129.94,12319.455,89131.375,12309.26,89132.81
41389173#0_0,12184.47,89145.09,12172.56,89088.19666666666,12161.14,89034.6
41389178_0,12471.52,88798.99,12460.54625,88825.49625,12435.44,88855.69
41389178_1,12468.41,88798.25,12458.154999999997,88823.92875,12436.14,88851.79
41389183#0_0,12035.96,89171.92,11976.746000000001,89129.824,11890.15,89068.89
41963902#0_0,11245.43,88278.15,11150.966666666667,88280.06333333334,11003.24,88283.05
41963902#6_0,10985.03,88283.4,10932.380000000001,88284.47,10879.73,88285.54
41963902#7_0,10865.27,88285.84,10792.62,88287.302,10725.53,88288.66
436251058_0,12460.62,89706.04,12457.895,89701.53,12455.17,89697.02
436251058_1,12463.37,89704.4,12460.64,89699.885,12457.91,89695.37
496249898#1_0,12254.42,89558.85,12190.62,89514.90333333334,12141.39,89481.11
496249898#1_1,12256.24,89556.21,12192.44,89512.26666666666,12143.21,89478.48
496249903#0_0,12266.9,89544.78,12256.91,89492.16,12246.92,89439.54
496249903#1_0,12244.01,89425.04,12229.296666666667,89358.29666666668,12212.09,89282.46
496253674#0_0,12233.92,87964.77,12236.0,88031.95666666667,12237.77,88102.97
496253677#0_0,12229.19,88112.05,12184.145,88113.36,12139.1,88114.67
496253677#1_0,12124.71,88115.09,12038.799999999997,88117.58666666667,11979.23,88119.32
496253677#10_0,11797.52,88124.61,11728.058,88126.632,11638.66,88129.24
496253677#14_0,11623.61,88129.68,11528.272,88132.454,11423.5,88135.51
496253677#18_0,11409.03,88135.93,11333.04,88138.14499999999,11257.05,88140.36
496253677#19_0,11242.6,88140.78,11122.32,88144.285,11002.04,88147.79
496253677#21_0,10983.88,88148.32,10931.16,88149.85500000001,10878.44,88151.39
496253677#22_0,10863.92,88151.81,10779.876666666665,88154.27,10728.1,88155.79
496253677#5_0,11960.65,88119.86,11871.536666666667,88122.45666666667,11812.0,88124.19
496253679#0_0,11273.47,88760.95,11266.676666666666,88659.73777777777,11259.75,88555.65
496253680#0_0,11425.6,88545.14,11346.7175,88547.385,11268.22,88549.62
496253680#3_0,11253.66,88550.04,11097.556666666665,88554.49666666666,11005.72,88557.12
496253680#5_0,10987.24,88557.65,10931.396666666666,88559.23999999999,10882.49,88560.63
496253682#0_0,11316.5,89087.84,11307.5,89040.31833333331,11292.53,88961.18
496253684#0_0,11386.78,89368.31,11367.038,89288.784,11350.34,89221.01
496253684#5_0,11344.24,89197.23,11332.409999999998,89151.93,11319.66,89102.18
496253685_0,11396.68,89371.25,11490.92,89339.59333333334,11566.92,89316.31
496253687#1_0,11319.05,89607.24,11283.563333333334,89616.58333333333,11235.61,89629.04
496257360#1_0,11105.61,89987.41,11147.73,89971.125,11216.82,89944.39
496257360#4_0,11230.34,89939.17,11271.353333333333,89923.34000000001,11322.67,89903.52
496257361_0,11325.28,89896.31,11309.975,89868.63500000001,11294.67,89840.96
496257364#0_0,11821.3,89864.46,11858.775,89856.48000000001,11896.25,89848.5
496257364#0_1,11821.97,89867.59,11859.445,89859.61,11896.92,89851.63
496257364#1_0,11910.4,89845.47,11944.34,89838.2,11978.28,89830.93
496257364#1_1,11911.07,89848.6,11944.98,89841.335,11978.89,89834.07
496332196#0_0,12154.76,89032.71,12133.58,89053.66,12112.4,89074.61
496332196#1_0,12104.5,89084.72,12079.035,89126.785,12053.57,89168.85
496332197#0_0,12155.13,89019.46,12082.512499999999,88912.54624999998,12037.08,88840.94
496332198#0_0,12035.08,89180.92,11922.291666666666,89199.45,11831.6,89213.77
496332199#0_0,12042.26,89187.63,12011.276666666667,89242.00666666667,11961.23,89330.87
496332200#0_0,12291.92,89135.45,12268.56,89139.66666666667,12246.06,89143.79
496332200#2_0,12231.9,89146.32,12209.130000000001,89150.09,12194.69,89152.41
496332200#5_0,12180.67,89154.79,12125.820000000002,89164.855,12057.65,89177.13
496332201#0_0,11942.87,88959.93,11982.461428571429,88903.54285714286,12027.95,88838.96
496332203#0_0,10914.6,88993.91,10844.1925,89010.765,10782.08,89025.64
496332204#0_0,10947.35,89111.82,10940.455,89082.125,10933.56,89052.43
496332204#1_0,10928.91,89032.07,10925.1,89015.08,10921.29,88998.09
496339475#0_0,10869.11,88680.58,10786.177500000002,88686.86750000001,10717.59,88695.33
496339476#0_0,10867.97,88561.1,10791.937999999998,88563.872,10720.15,88566.53
496339477#0_0,10873.52,88552.0,10872.835000000001,88483.26500000001,10872.29,88428.64
496339477#3_0,10872.15,88414.24,10871.615,88360.30000000002,10870.94,88291.34
496339477#6_0,10870.79,88276.88,10870.31,88228.87333333334,10869.6,88157.28
496339477#8_0,10869.46,88142.75,10868.768,88072.00600000001,10868.26,88015.58
496493902_0,11189.04,89466.46,11208.2,89543.505,11227.36,89620.55
496493905#1_0,11771.2,89871.55,11754.786666666667,89828.7,11726.5,89754.87
496493905#3_0,11721.35,89741.43,11704.16,89696.545,11686.97,89651.66
496493914_0,11111.55,89252.58,11094.8,89207.78,11078.05,89162.98
496493917#0_0,11087.08,89159.53,11106.166666666666,89209.69,11121.08,89249.02
496493919#0_0,11128.67,89253.73,11235.279999999999,89228.81,11340.21,89203.99
496493919#0_1,11129.39,89256.85,11236.013333333334,89231.92666666668,11340.95,89207.1
496493919#2_0,11354.57,89200.57,11454.18,89176.92,11531.41,89158.3
496493919#2_1,11355.31,89203.69,11454.92,89180.0375,11532.15,89161.41
497943357#0_0,11170.06,89813.79,11137.9775,89735.535,11114.97,89679.41
497943357#3_0,11109.47,89665.99,11097.19,89636.04,11080.88,89596.25
497943357#5_0,11075.42,89582.93,11063.76333333333,89554.50333333334,11047.48,89514.8
499302825#0_0,12128.38,87971.87,12130.994,88044.26999999999,12133.22,88106.0
504514704#0_0,11810.92,88335.22,11740.1,88351.63666666666,11669.45,88368.01
504514704#5_0,11654.77,88371.42,11545.7625,88393.0925,11434.51,88407.72
521058769#0_0,11571.41,89309.06,11557.066666666666,89245.34666666668,11541.73,89177.72
521131212#0_0,11253.63,88403.86,11252.39,88343.75,11251.15,88283.64
521131212#1_0,11250.85,88269.24,11249.59,88207.735,11248.33,88146.23
521131212#2_0,11248.03,88131.78,11246.293333333335,88047.71333333333,11245.34,88002.15
530771887#0_0,11111.03,89271.69,11056.475,89285.305,11001.92,89298.92
530771887#0_1,11110.25,89268.58,11055.705,89282.195,11001.16,89295.81
530771887#1_0,10987.94,89302.4,10931.39,89316.42,10874.84,89330.44
530771887#1_1,10987.17,89299.29,10930.67,89313.29999999999,10874.17,89327.31
536826453_0,11442.71,89557.46,11384.775,89580.88500000001,11326.84,89604.31
545315834#1_0,10988.9,89282.68,10976.27,89230.82999999999,10963.64,89178.98
545315834#2_0,10963.64,89178.98,10957.17,89152.43,10950.7,89125.88
546374573#0_0,10918.0,88984.0,10897.243333333332,88895.84166666667,10877.55,88811.27
546374573#5_0,10875.59,88796.05,10874.873333333335,88741.47666666667,10874.72,88686.11
552358549#1_0,11089.88,89149.61,11178.95857142857,89127.64857142858,11312.1,89094.92
552358549#5_0,11326.23,89091.47,11439.725,89063.695,11512.35,89046.1
554514664#0_0,10907.71,89462.7,10970.096666666666,89447.36666666665,11020.26,89435.04
554514664#3_0,11034.25,89431.57,11094.42,89416.54500000001,11154.59,89401.52
554514665#0_0,10904.41,89472.57,10914.904999999999,89513.065,10921.88,89540.02
554648350#0_0,11445.01,89546.8,11418.536666666667,89467.18,11392.54,89389.61
556031052#1_0,12323.33,89779.11,12344.19,89869.57,12358.85,89933.13
561994814#0_0,11473.69,89724.24,11497.56,89715.09666666668,11514.07,89708.77
561994814#1_0,11527.51,89703.62,11556.1375,89692.63249999999,11583.97,89681.87
562025614#0_0,11474.83,89727.22,11423.38,89747.01666666666,11381.35,89763.31
571719005#0_0,10936.8,89648.45,10898.036666666667,89664.09666666668,10823.01,89694.38
71285598#0_0,11967.41,89336.07,12088.98142857143,89305.45857142858,12204.53,89275.25
71285598#5_0,12218.89,89272.02,12237.803333333335,89268.67,12256.48,89265.62
71285598#6_0,12270.72,89263.64,12309.349999999999,89258.68,12347.98,89253.72
71285598#7_0,12362.31,89251.85,12403.715,89246.35,12445.12,89240.85
72871326#0_0,11832.2,89252.29,11880.156666666668,89285.55666666666,11948.49,89332.62
72871326#0_1,11830.35,89254.91,11878.339999999998,89288.19,11946.71,89335.28
72871329#0_0,12517.98,89717.9,12520.205,89727.87,12522.43,89737.84
72871329#0_1,12514.85,89718.6,12517.075,89728.565,12519.3,89738.53
72871329#1_0,12517.66,89749.93,12511.428,89755.16399999999,12505.25,89759.51
72871329#1_1,12514.74,89748.35,12509.474,89752.708,12504.18,89756.45
72871329#2_0,12493.37,89763.65,12482.2475,89764.355,12470.17,89764.17
72871329#2_1,12492.82,89760.5,12482.3975,89761.19999999998,12471.54,89761.1
72871329#3_0,12457.93,89757.08,12455.383333333333,89754.52,12453.9,89752.83
72871329#3_1,12460.14,89754.77,12457.929999999998,89752.60333333335,12456.73,89751.35
72871329#4_0,12450.24,89744.27,12450.215,89744.175,12450.19,89744.08
72871329#4_1,12453.31,89743.35,12453.279999999999,89743.255,12453.25,89743.16
72871329#5_0,12449.57,89734.91,12453.607499999998,89724.42,12460.31,89714.24
72871329#5_1,12452.77,89735.12,12456.395,89725.7575,12462.48,89716.6
72871329#6_0,12476.68,89704.79,12493.05,89704.785,12508.24,89707.35
72871329#6_1,12477.9,89707.76,12492.65,89707.73999999999,12506.06,89709.84
72871331_0,12476.51,89704.66,12487.836666666664,89700.84999999999,12493.84,89698.79
72871331_1,12477.99,89707.54,12489.47,89703.63666666666,12496.1,89701.29
72871334#0_0,12463.64,89768.28,12462.535,89777.125,12461.43,89785.97
72871334#1_0,12461.43,89785.97,12455.619999999999,89837.235,12448.64,89901.7
72871344_0,12520.84,89773.23,12512.475,89769.985,12504.11,89766.74
72871344_1,12522.0,89770.24,12513.635,89767.0,12505.27,89763.76
81239973#0_0,12541.48,89879.03,12503.276666666667,89892.32333333332,12455.2,89909.05
81239973#2_0,12440.98,89914.0,12413.88,89923.43333333333,12366.66,89939.88
81239973#4_0,12353.02,89944.63,12304.695,89961.41500000001,12256.37,89978.2
81239973#5_0,12242.72,89982.95,12171.79,90007.61499999999,12100.86,90032.28
81357364#0_0,11922.31,89558.74,11950.033333333333,89614.21666666667,11966.62,89647.41
81357364#2_0,11970.83,89655.83,12011.708,89737.43000000001,12048.46,89811.92
81357763#0_0,11731.69,89743.55,11758.365000000002,89733.925,11785.04,89724.3
81357763#1_0,11799.91,89718.64,11821.235,89710.11499999999,11842.56,89701.59
81357763#2_0,11856.11,89696.18,11872.563333333334,89689.59999999999,11899.55,89678.81
81357763#4_0,11913.42,89673.14,11939.255000000001,89662.33499999999,11965.09,89651.53
81509011#0_0,12244.55,89972.81,12209.612500000001,89904.17,12162.47,89811.75
81509012#1_0,12277.77,89581.55,12299.92,89677.57666666666,12318.57,89758.42
gneE21_0,11381.0,89763.43,11335.785,89777.28,11290.57,89791.13
gneE22_0,11289.63,89788.07,11334.845,89774.22,11380.06,89760.37
gneE23_0,11273.1,89796.05,11227.6,89807.795,11182.1,89819.54
gneE24_0,11181.3,89816.44,11226.8,89804.695,11272.3,89792.95
gneE27_0,11258.96,88541.06,11256.515,88479.705,11254.07,88418.35
gneE28_0,11852.44,88459.87,12051.825,88486.34,12251.21,88512.81
gneE29_0,12250.78,88515.98,12051.395,88489.51,11852.01,88463.04
gneE30_0,11711.77,88702.78,11940.880000000001,88662.26000000001,12169.99,88621.74
gneE31_0,12170.54,88624.89,11941.43,88665.41,11712.32,88705.93
gneE5_0,11228.35,89949.39,11251.41,90006.445,11274.47,90063.5
